Radio,Cell,Lon,Lat,Nearest_Distance,RSCP,Traffic,Ecno,Area coverage,Predict
3,33669743,40.04310608,-3.277359009,0.152453172,-85,0,-10,0.152453172,0
2,9894,40.05134583,-3.26499939,0.152455004,-85,0,-10,0.152455004,0
3,196920415,40.13855,-3.044586,0.152455152,-85,0,-10,0.152455152,0
3,196900038,40.05409241,-3.260879517,0.152455625,-85,0,-10,0.152455625,0
2,11005,40.05821228,-3.259506226,0.152455862,-85,0,-10,0.152455862,0
3,19836035,40.09391785,-3.23890686,0.152458936,-85,0,-10,0.152458936,0
3,196900954,40.12138367,-3.237533569,0.152459172,-85,0,-10,0.152459172,0
2,9865,40.09117126,-3.240280151,0.152459852,-85,0,-10,0.152459852,0
2,10575,40.09941101,-3.230667114,0.152460207,-85,0,-10,0.152460207,0
4,7932420,40.12687683,-3.229293823,0.152460443,-85,0,-10,0.152460443,0
3,196770097,40.1158905,-3.226547241,0.152460827,-85,0,-10,0.152460827,0
3,11004,40.11726379,-3.226547241,0.152460827,-85,0,-10,0.152460827,0
3,196900410,40.10902405,-3.22517395,0.152461005,-85,0,-10,0.152461005,0
3,33678589,40.11039734,-3.22517395,0.152461005,-85,0,-10,0.152461005,0
2,10266,40.11177063,-3.22517395,0.152461005,-85,0,-10,0.152461005,0
4,7932422,40.11314392,-3.22517395,0.152461005,-85,0,-10,0.152461005,0
3,19835918,40.11451721,-3.22517395,0.152461005,-85,0,-10,0.152461005,0
3,566873,40.12413025,-3.22517395,0.152461005,-85,0,-10,0.152461005,0
3,567343,40.12550354,-3.22517395,0.152461005,-85,0,-10,0.152461005,0
3,19835946,40.11039734,-3.223800659,0.152461212,-85,0,-10,0.152461212,0
4,7942662,40.11177063,-3.223800659,0.152461212,-85,0,-10,0.152461212,0
3,196770098,40.11314392,-3.223800659,0.152461212,-85,0,-10,0.152461212,0
3,196921165,40.11451721,-3.223800659,0.152461212,-85,0,-10,0.152461212,0
3,33678772,40.12413025,-3.223800659,0.152461212,-85,0,-10,0.152461212,0
3,567340,40.12550354,-3.223800659,0.152461212,-85,0,-10,0.152461212,0
4,7932677,40.11177063,-3.222427368,0.152461448,-85,0,-10,0.152461448,0
3,1319583,40.11314392,-3.222427368,0.152461448,-85,0,-10,0.152461448,0
3,196924039,40.10490417,-3.229293823,0.152461537,-85,0,-10,0.152461537,0
3,196797692,40.11314392,-3.221054077,0.152461625,-85,0,-10,0.152461625,0
3,196920018,40.11451721,-3.221054077,0.152461625,-85,0,-10,0.152461625,0
3,33650789,40.1158905,-3.221054077,0.152461625,-85,0,-10,0.152461625,0
4,7932676,40.11726379,-3.221054077,0.152461625,-85,0,-10,0.152461625,0
3,33678578,40.12550354,-3.221054077,0.152461625,-85,0,-10,0.152461625,0
3,33678773,40.10490417,-3.227920532,0.152461744,-85,0,-10,0.152461744,0
3,196921155,40.1158905,-3.219680786,0.152461862,-85,0,-10,0.152461862,0
4,7932678,40.11039734,-3.218307495,0.152462069,-85,0,-10,0.152462069,0
3,196920249,40.11177063,-3.218307495,0.152462069,-85,0,-10,0.152462069,0
3,196900245,40.11039734,-3.216934204,0.152462246,-85,0,-10,0.152462246,0
3,196921160,40.11726379,-3.216934204,0.152462246,-85,0,-10,0.152462246,0
2,13008,40.12001038,-3.216934204,0.152462246,-85,0,-10,0.152462246,0
3,196900024,40.12138367,-3.216934204,0.152462246,-85,0,-10,0.152462246,0
2,8086,34.867172,3.706512,0.152462276,-85,0,-10,0.152462276,0
2,4076,40.11177063,-3.215560913,0.152462453,-85,0,-10,0.152462453,0
2,14001,40.12001038,-3.215560913,0.152462453,-85,0,-10,0.152462453,0
3,196920250,40.1007843,-3.214187622,0.15246263,-85,0,-10,0.15246263,0
3,196797897,40.11726379,-3.214187622,0.15246263,-85,0,-10,0.15246263,0
3,196920000,40.11726379,-3.212814331,0.152462867,-85,0,-10,0.152462867,0
3,196924145,40.11726379,-3.210067749,0.152463251,-85,0,-10,0.152463251,0
3,196901158,40.11863708,-3.216934204,0.15246331,-85,0,-10,0.15246331,0
3,33678793,40.11863708,-3.215560913,0.152463547,-85,0,-10,0.152463547,0
3,174125,40.11863708,-3.214187622,0.152463724,-85,0,-10,0.152463724,0
3,196797908,40.11314392,-3.204574585,0.152464108,-85,0,-10,0.152464108,0
3,137721886,35.60050964,3.122177124,0.152476226,-85,0,-10,0.152476226,0
2,10520,39.850845,-3.623428,0.152476433,-85,0,-10,0.152476433,0
3,150894628,35.59913635,3.120803833,0.152476433,-85,0,-10,0.152476433,0
2,11745,39.850845,-3.622742,0.152476522,-85,0,-10,0.152476522,0
3,137751138,35.59364319,3.118057251,0.152476817,-85,0,-10,0.152476817,0
3,137745558,35.5922699,3.11668396,0.152477054,-85,0,-10,0.152477054,0
3,150893554,35.59364319,3.11668396,0.152477054,-85,0,-10,0.152477054,0
3,150918294,35.59501648,3.11668396,0.152477054,-85,0,-10,0.152477054,0
3,137721891,35.60188293,3.118057251,0.152477911,-85,0,-10,0.152477911,0
3,150923873,35.61286926,3.109817505,0.152478029,-85,0,-10,0.152478029,0
3,150918293,35.60188293,3.105697632,0.152479743,-85,0,-10,0.152479743,0
2,17870,35.61424255,3.107070923,0.152496174,-85,0,-10,0.152496174,0
2,3312,38.39515686,-2.928543091,0.152503473,-85,0,-10,0.152503473,0
2,14671,38.39653015,-2.928543091,0.152503473,-85,0,-10,0.152503473,0
4,7977990,38.16581726,-2.693710327,0.152534142,-85,0,-10,0.152534142,0
3,262527991,38.16444397,-2.692337036,0.152534319,-85,0,-10,0.152534319,0
3,262523322,38.15071106,-2.679977417,0.152535885,-85,0,-10,0.152535885,0
2,8426,38.10401917,-2.653884888,0.152539105,-85,0,-10,0.152539105,0
2,8422,38.10264587,-2.653884888,0.152540198,-85,0,-10,0.152540198,0
3,196921158,40.11795,-3.217621,0.152540996,-85,0,-10,0.152540996,0
2,3111,38.04222107,-2.553634644,0.152551246,-85,0,-10,0.152551246,0
2,16962,39.59129333,2.552261353,0.152552517,-85,0,-10,0.152552517,0
3,262513932,36.81724548,-2.539901733,0.152552901,-85,0,-10,0.152552901,0
2,14009,38.01200867,-2.505569458,0.152556918,-85,0,-10,0.152556918,0
3,196657322,38.01338196,-2.505569458,0.152556918,-85,0,-10,0.152556918,0
3,262523521,38.00514221,-2.493209839,0.152558306,-85,0,-10,0.152558306,0
2,11641,38.15757751,-2.68409729,0.152559783,-85,0,-10,0.152559783,0
3,11690,37.94883728,-2.410812378,0.152567758,-85,0,-10,0.152567758,0
2,14285,37.53684998,-2.392959595,0.152569767,-85,0,-10,0.152569767,0
2,8392,37.473221,-2.080765,0.152569944,-85,0,-10,0.152569944,0
3,196794934,40.6967926,-2.390213013,0.152570062,-85,0,-10,0.152570062,0
2,11691,37.8993988,-2.377853394,0.152571391,-85,0,-10,0.152571391,0
2,8482,37.825241,-2.285843,0.152571421,-85,0,-10,0.152571421,0
2,10241,40.11314392,-2.311935425,0.152578627,-85,0,-10,0.152578627,0
3,196657335,37.838974,-2.300949097,0.152579809,-85,0,-10,0.152579809,0
2,3022,37.8238678,-2.285842896,0.152581404,-85,0,-10,0.152581404,0
3,196788407,37.82112122,-2.283096313,0.15258164,-85,0,-10,0.15258164,0
2,8486,37.81150818,-2.273483276,0.152582674,-85,0,-10,0.152582674,0
2,11866,37.80738831,-2.269363403,0.152583117,-85,0,-10,0.152583117,0
4,7941120,40.90278625,-2.269363403,0.152584209,-85,0,-10,0.152584209,0
2,11522,37.75657654,-2.230911255,0.152587163,-85,0,-10,0.152587163,0
2,11660,37.73597717,-2.219924927,0.152588255,-85,0,-10,0.152588255,0
2,18175,37.39128113,-2.029037476,0.152589378,-85,0,-10,0.152589378,0
2,8471,37.6714325,-2.193832397,0.152591002,-85,0,-10,0.152591002,0
2,8470,37.66181946,-2.188339233,0.152591504,-85,0,-10,0.152591504,0
2,11995,37.63572693,-2.173233032,0.152593069,-85,0,-10,0.152593069,0
2,10025,40.89729309,-2.158126831,0.152594575,-85,0,-10,0.152594575,0
3,196769094,40.90827942,-2.152633667,0.152595107,-85,0,-10,0.152595107,0
2,8681,37.55332947,-2.133407593,0.152597086,-85,0,-10,0.152597086,0
3,262523676,37.53684998,-2.122421265,0.152598149,-85,0,-10,0.152598149,0
2,18611,37.54920959,-2.130661011,0.152598414,-85,0,-10,0.152598414,0
2,18181,37.51899719,-2.110061646,0.152599359,-85,0,-10,0.152599359,0
2,18292,37.52037048,-2.110061646,0.152599359,-85,0,-10,0.152599359,0
2,18290,37.5176239,-2.107315063,0.152599596,-85,0,-10,0.152599596,0
3,98331135,36.79252625,-2.100448608,0.152600245,-85,0,-10,0.152600245,0
2,64296,37.47367859,-2.081222534,0.152602135,-85,0,-10,0.152602135,0
2,11672,37.47505188,-2.081222534,0.152602135,-85,0,-10,0.152602135,0
3,262520071,37.4723053,-2.079849243,0.152602312,-85,0,-10,0.152602312,0
3,196657386,37.47367859,-2.079849243,0.152602312,-85,0,-10,0.152602312,0
2,3613,37.46818542,-2.078475952,0.152603523,-85,0,-10,0.152603523,0
2,64092,37.41737366,-2.049636841,0.152605177,-85,0,-10,0.152605177,0
3,262525192,37.36656189,-2.023544312,0.152607657,-85,0,-10,0.152607657,0
2,18176,37.37480164,-2.018051147,0.152608189,-85,0,-10,0.152608189,0
3,262524092,37.37342834,-2.016677856,0.15260937,-85,0,-10,0.15260937,0
2,18182,37.35557556,-1.997451782,0.152610108,-85,0,-10,0.152610108,0
2,8054,37.72361755,-1.908187866,0.152618169,-85,0,-10,0.152618169,0
2,11831,37.71949768,-1.904067993,0.152618553,-85,0,-10,0.152618553,0
2,18141,37.26081848,-1.860122681,0.152622421,-85,0,-10,0.152622421,0
2,11532,37.25532532,-1.850509644,0.152623248,-85,0,-10,0.152623248,0
2,8221,38.2056427,-1.849136353,0.152623366,-85,0,-10,0.152623366,0
3,98357584,36.993027,-1.445389,0.152624252,-85,0,-10,0.152624252,0
2,17634,37.36244202,1.838150024,0.152624311,-85,0,-10,0.152624311,0
3,262513874,36.7993927,-1.834030151,0.152624665,-85,0,-10,0.152624665,0
3,262525180,37.24571228,-1.831283569,0.152624901,-85,0,-10,0.152624901,0
3,137744636,37.24708557,-1.831283569,0.152624901,-85,0,-10,0.152624901,0
3,446595,36.739655,-1.39595,0.152625315,-85,0,-10,0.152625315,0
4,2899718,36.741028,-1.39595,0.152625315,-85,0,-10,0.152625315,0
3,406274,36.763687,-1.39389,0.152625462,-85,0,-10,0.152625462,0
4,2882305,36.934662,-1.384964,0.152626023,-85,0,-10,0.152626023,0
3,98356542,36.907196,-1.346512,0.152628444,-85,0,-10,0.152628444,0
3,98487817,36.912003,-1.346512,0.152628444,-85,0,-10,0.152628444,0
3,262523812,37.57804871,-1.787338257,0.152628592,-85,0,-10,0.152628592,0
2,4194,36.764374,-1.343079,0.15262871,-85,0,-10,0.15262871,0
3,72453905,36.734848,-1.338272,0.152628946,-85,0,-10,0.152628946,0
2,6390,36.782227,-1.337585,0.152629035,-85,0,-10,0.152629035,0
3,72459974,36.744461,-1.336899,0.152629064,-85,0,-10,0.152629064,0
3,98353044,37.62748718,-1.780471802,0.152629153,-85,0,-10,0.152629153,0
3,33530801,36.782913,-1.332092,0.15262936,-85,0,-10,0.15262936,0
3,98486387,36.859818,-1.331406,0.152629448,-85,0,-10,0.152629448,0
3,33539576,36.800766,-1.330719,0.152629448,-85,0,-10,0.152629448,0
2,7406,36.861191,-1.330719,0.152629448,-85,0,-10,0.152629448,0
3,98479716,36.865311,-1.330719,0.152629448,-85,0,-10,0.152629448,0
3,98485437,36.866684,-1.330719,0.152629448,-85,0,-10,0.152629448,0
3,98483994,36.886597,-1.330719,0.152629448,-85,0,-10,0.152629448,0
2,2284,36.863251,-1.330032,0.152629537,-85,0,-10,0.152629537,0
3,19887990,36.874237,-1.329517,0.152629566,-85,0,-10,0.152629566,0
3,98485954,36.843338,-1.327972,0.152629596,-85,0,-10,0.152629596,0
2,7620,36.880417,-1.327286,0.152629625,-85,0,-10,0.152629625,0
3,196657385,37.47779846,-2.083969116,0.152629714,-85,0,-10,0.152629714,0
4,2578692,36.822052,-1.325912,0.152629773,-85,0,-10,0.152629773,0
3,61644,36.891403,-1.325912,0.152629773,-85,0,-10,0.152629773,0
3,98457062,36.832352,-1.325226,0.152629832,-85,0,-10,0.152629832,0
2,12310,36.758194,-1.32399,0.152629832,-85,0,-10,0.152629832,0
3,33528932,36.7836,-1.323166,0.152629891,-85,0,-10,0.152629891,0
3,19757627,36.802826,-1.323166,0.152629891,-85,0,-10,0.152629891,0
3,208024,36.849518,-1.323166,0.152629891,-85,0,-10,0.152629891,0
2,5601,36.803513,-1.322823,0.15262995,-85,0,-10,0.15262995,0
3,33540497,36.799393,-1.322708,0.15262998,-85,0,-10,0.15262998,0
3,72453906,36.738968,-1.322479,0.15262998,-85,0,-10,0.15262998,0
4,2756610,36.897812,-1.319962,0.152630127,-85,0,-10,0.152630127,0
3,33541122,36.778107,-1.319733,0.152630127,-85,0,-10,0.152630127,0
3,468940,36.809006,-1.319733,0.152630127,-85,0,-10,0.152630127,0
3,471325,36.787033,-1.318703,0.152630157,-85,0,-10,0.152630157,0
2,838,36.89415,-1.317673,0.152630245,-85,0,-10,0.152630245,0
3,33541116,36.7836,-1.316986,0.152630334,-85,0,-10,0.152630334,0
3,19887992,36.868744,-1.314926,0.152630393,-85,0,-10,0.152630393,0
3,471100,36.808319,-1.31424,0.152630452,-85,0,-10,0.152630452,0
2,34941,36.836472,-1.31424,0.152630452,-85,0,-10,0.152630452,0
2,8484,36.857071,-1.31424,0.152630452,-85,0,-10,0.152630452,0
2,122,36.857071,-1.312866,0.152630511,-85,0,-10,0.152630511,0
4,2569476,36.815872,-1.313095,0.152630541,-85,0,-10,0.152630541,0
3,98487058,36.831894,-1.31218,0.1526306,-85,0,-10,0.1526306,0
3,98487054,36.836472,-1.311493,0.152630629,-85,0,-10,0.152630629,0
3,98485427,36.815872,-1.311356,0.152630659,-85,0,-10,0.152630659,0
3,98485808,36.822052,-1.30806,0.152630836,-85,0,-10,0.152630836,0
3,34122756,36.78154,-1.307373,0.152630924,-85,0,-10,0.152630924,0
3,33545307,36.857071,-1.307373,0.152630924,-85,0,-10,0.152630924,0
2,5614,36.740341,-1.306,0.152630983,-85,0,-10,0.152630983,0
3,19756772,36.810379,-1.306,0.152630983,-85,0,-10,0.152630983,0
3,33535451,36.812439,-1.304626,0.152631013,-85,0,-10,0.152631013,0
2,11520,37.56019592,-1.757125854,0.152631072,-85,0,-10,0.152631072,0
2,11582,37.56156921,-1.757125854,0.152631072,-85,0,-10,0.152631072,0
3,98491876,36.824112,-1.30291,0.152631131,-85,0,-10,0.152631131,0
3,78685681,36.888657,-1.300735,0.152631249,-85,0,-10,0.152631249,0
3,118015116,36.78772,-1.299133,0.152631367,-85,0,-10,0.152631367,0
3,470874,36.789093,-1.299133,0.152631367,-85,0,-10,0.152631367,0
3,118015642,36.797333,-1.299133,0.152631367,-85,0,-10,0.152631367,0
3,471211,36.889,-1.29879,0.152631367,-85,0,-10,0.152631367,0
2,1894,36.768837,-1.298447,0.152631426,-85,0,-10,0.152631426,0
3,118010350,36.789322,-1.298447,0.152631426,-85,0,-10,0.152631426,0
3,118020330,36.808319,-1.298447,0.152631426,-85,0,-10,0.152631426,0
3,34110684,36.787033,-1.29776,0.152631426,-85,0,-10,0.152631426,0
3,65644357,36.829262,-1.297073,0.152631485,-85,0,-10,0.152631485,0
2,21196,36.860504,-1.297073,0.152631485,-85,0,-10,0.152631485,0
3,98393795,36.797333,-1.296387,0.152631544,-85,0,-10,0.152631544,0
3,117989730,36.804886,-1.296387,0.152631544,-85,0,-10,0.152631544,0
3,468977,36.862564,-1.296387,0.152631544,-85,0,-10,0.152631544,0
3,78695735,36.89415,-1.296387,0.152631544,-85,0,-10,0.152631544,0
3,34134295,36.773758,-1.296158,0.152631574,-85,0,-10,0.152631574,0
3,65560585,36.760941,-1.295013,0.152631633,-85,0,-10,0.152631633,0
3,72176050,36.839905,-1.294327,0.152631663,-85,0,-10,0.152631663,0
3,19756627,36.773758,-1.293869,0.152631722,-85,0,-10,0.152631722,0
3,78686925,36.864624,-1.29364,0.152631751,-85,0,-10,0.152631751,0
3,78667038,36.845398,-1.292953,0.152631751,-85,0,-10,0.152631751,0
3,514090,36.855698,-1.292953,0.152631751,-85,0,-10,0.152631751,0
2,2874,36.89003,-1.292953,0.152631751,-85,0,-10,0.152631751,0
3,34186266,36.819649,-1.29261,0.152631751,-85,0,-10,0.152631751,0
2,1734,36.806717,-1.292496,0.152631781,-85,0,-10,0.152631781,0
3,34107854,36.787033,-1.292267,0.152631781,-85,0,-10,0.152631781,0
2,19817,36.808319,-1.29158,0.15263184,-85,0,-10,0.15263184,0
3,520118,36.884995,-1.29158,0.15263184,-85,0,-10,0.15263184,0
4,2722565,36.89621,-1.29158,0.15263184,-85,0,-10,0.15263184,0
3,521780,36.897583,-1.29158,0.15263184,-85,0,-10,0.15263184,0
3,78695712,36.872864,-1.290894,0.15263184,-85,0,-10,0.15263184,0
2,17050,40.0705719,1.747512817,0.152631869,-85,0,-10,0.152631869,0
3,61634,36.884537,-1.289749,0.152631958,-85,0,-10,0.152631958,0
3,98409972,36.806259,-1.28952,0.152631958,-85,0,-10,0.152631958,0
3,469655,36.822739,-1.28952,0.152631958,-85,0,-10,0.152631958,0
3,34186327,36.819077,-1.289291,0.152631958,-85,0,-10,0.152631958,0
3,65651997,36.835785,-1.288834,0.152631987,-85,0,-10,0.152631987,0
3,19888001,36.860733,-1.288834,0.152631987,-85,0,-10,0.152631987,0
2,1445,36.823769,-1.28849,0.152631987,-85,0,-10,0.152631987,0
2,5160,36.79184,-1.288147,0.152632046,-85,0,-10,0.152632046,0
3,33539546,36.793213,-1.288147,0.152632046,-85,0,-10,0.152632046,0
3,510649,36.861191,-1.288147,0.152632046,-85,0,-10,0.152632046,0
2,1435,36.835785,-1.287804,0.152632076,-85,0,-10,0.152632076,0
2,19863,36.818161,-1.28746,0.152632076,-85,0,-10,0.152632076,0
2,2426,36.859131,-1.28746,0.152632076,-85,0,-10,0.152632076,0
2,18142,37.20039368,-1.744766235,0.152632105,-85,0,-10,0.152632105,0
3,34186382,36.822052,-1.286774,0.152632135,-85,0,-10,0.152632135,0
2,10464,36.837845,-1.286362,0.152632164,-85,0,-10,0.152632164,0
3,34195460,36.819992,-1.286087,0.152632164,-85,0,-10,0.152632164,0
3,34194472,36.818619,-1.2854,0.152632223,-85,0,-10,0.152632223,0
3,34165637,36.819992,-1.2854,0.152632223,-85,0,-10,0.152632223,0
2,4746,37.22786,-1.2854,0.152632223,-85,0,-10,0.152632223,0
4,2641157,36.88179,-1.285057,0.152632223,-85,0,-10,0.152632223,0
3,34129092,36.78566,-1.284027,0.152632283,-85,0,-10,0.152632283,0
3,34113671,36.787033,-1.284027,0.152632283,-85,0,-10,0.152632283,0
3,65623060,36.824112,-1.284027,0.152632283,-85,0,-10,0.152632283,0
4,2672646,36.828232,-1.284027,0.152632283,-85,0,-10,0.152632283,0
2,3774,36.867371,-1.284027,0.152632283,-85,0,-10,0.152632283,0
3,34165687,36.819992,-1.283684,0.152632312,-85,0,-10,0.152632312,0
2,1538,36.829605,-1.283684,0.152632312,-85,0,-10,0.152632312,0
2,3784,36.860504,-1.28334,0.152632342,-85,0,-10,0.152632342,0
3,65644380,36.822739,-1.282654,0.152632371,-85,0,-10,0.152632371,0
2,921,36.828232,-1.282654,0.152632371,-85,0,-10,0.152632371,0
3,34194568,36.814499,-1.281624,0.152632401,-85,0,-10,0.152632401,0
3,34184517,36.814957,-1.281509,0.152632401,-85,0,-10,0.152632401,0
3,34129544,36.692276,-1.281281,0.15263246,-85,0,-10,0.15263246,0
3,65645170,36.820679,-1.281281,0.15263246,-85,0,-10,0.15263246,0
2,2234,36.82869,-1.279678,0.152632548,-85,0,-10,0.152632548,0
3,72146420,36.879044,-1.279221,0.152632578,-85,0,-10,0.152632578,0
2,2094,36.814499,-1.278305,0.152632637,-85,0,-10,0.152632637,0
3,509916,36.967621,-1.277847,0.152632666,-85,0,-10,0.152632666,0
3,65628738,36.833725,-1.277161,0.152632725,-85,0,-10,0.152632725,0
3,19888311,36.88591,-1.277161,0.152632725,-85,0,-10,0.152632725,0
3,78695881,36.891403,-1.277161,0.152632725,-85,0,-10,0.152632725,0
2,15142,37.017746,-1.276474,0.152632725,-85,0,-10,0.152632725,0
2,3060,36.801453,-1.274414,0.152632843,-85,0,-10,0.152632843,0
2,1189,36.802826,-1.274414,0.152632843,-85,0,-10,0.152632843,0
4,2734337,36.800766,-1.273727,0.152632932,-85,0,-10,0.152632932,0
2,2401,36.844025,-1.272354,0.152632991,-85,0,-10,0.152632991,0
3,65645582,36.815872,-1.271667,0.152633021,-85,0,-10,0.152633021,0
3,72207530,36.841965,-1.271667,0.152633021,-85,0,-10,0.152633021,0
3,65628348,36.803905,-1.271766,0.15263305,-85,0,-10,0.15263305,0
3,65624432,36.819992,-1.270294,0.152633109,-85,0,-10,0.152633109,0
3,469370,36.880417,-1.270294,0.152633109,-85,0,-10,0.152633109,0
2,1231,36.803055,-1.270523,0.152633139,-85,0,-10,0.152633139,0
2,7832,36.793213,-1.269608,0.152633139,-85,0,-10,0.152633139,0
3,33606827,36.839218,-1.268921,0.152633198,-85,0,-10,0.152633198,0
3,19893291,36.914749,-1.268921,0.152633198,-85,0,-10,0.152633198,0
3,72206292,36.828232,-1.268234,0.152633257,-85,0,-10,0.152633257,0
3,19758750,36.834412,-1.268234,0.152633257,-85,0,-10,0.152633257,0
3,65578112,36.802826,-1.267548,0.152633257,-85,0,-10,0.152633257,0
3,78694356,36.830292,-1.267548,0.152633257,-85,0,-10,0.152633257,0
3,469437,36.802597,-1.265945,0.152633375,-85,0,-10,0.152633375,0
3,471566,36.799393,-1.264801,0.152633463,-85,0,-10,0.152633463,0
3,19756681,36.800766,-1.264801,0.152633463,-85,0,-10,0.152633463,0
3,469770,36.804886,-1.263771,0.152633463,-85,0,-10,0.152633463,0
2,4610,36.747208,-1.264114,0.152633493,-85,0,-10,0.152633493,0
3,468878,36.802597,-1.264114,0.152633493,-85,0,-10,0.152633493,0
3,65565275,36.784973,-1.262741,0.152633523,-85,0,-10,0.152633523,0
3,19761867,36.767807,-1.262283,0.152633582,-85,0,-10,0.152633582,0
3,65577925,36.78772,-1.262054,0.152633582,-85,0,-10,0.152633582,0
3,72145625,36.879044,-1.262054,0.152633582,-85,0,-10,0.152633582,0
3,65556451,36.773987,-1.259995,0.152633759,-85,0,-10,0.152633759,0
3,65556458,36.77536,-1.259995,0.152633759,-85,0,-10,0.152633759,0
3,65561105,36.806259,-1.259995,0.152633759,-85,0,-10,0.152633759,0
3,515223,36.802826,-1.257935,0.152633847,-85,0,-10,0.152633847,0
2,1174,36.917496,-1.257935,0.152633847,-85,0,-10,0.152633847,0
2,442,36.832123,-1.257248,0.152633906,-85,0,-10,0.152633906,0
2,5066,36.881104,-1.255875,0.152633995,-85,0,-10,0.152633995,0
2,64906,36.855698,-1.255188,0.152633995,-85,0,-10,0.152633995,0
3,72449929,36.688156,-1.251755,0.152634172,-85,0,-10,0.152634172,0
3,405122,36.862564,-1.249008,0.152634379,-85,0,-10,0.152634379,0
3,33588722,36.66481,-1.245575,0.152634556,-85,0,-10,0.152634556,0
4,2886406,36.747208,-1.238708,0.152634969,-85,0,-10,0.152634969,0
3,72263742,36.866684,-1.238708,0.152634969,-85,0,-10,0.152634969,0
3,72473834,36.745148,-1.234589,0.152635146,-85,0,-10,0.152635146,0
3,444262,36.872177,-1.233215,0.152635264,-85,0,-10,0.152635264,0
3,33606737,36.799393,-1.233444,0.152635294,-85,0,-10,0.152635294,0
2,2291,37.1962738,-1.702194214,0.15263553,-85,0,-10,0.15263553,0
3,72471932,36.66481,-1.227722,0.152635589,-85,0,-10,0.152635589,0
3,72261174,36.810183,-1.220169,0.152636003,-85,0,-10,0.152636003,0
3,33611387,36.90033,-1.217422,0.15263618,-85,0,-10,0.15263618,0
2,13462,36.847458,-1.216393,0.152636239,-85,0,-10,0.152636239,0
3,33607106,36.905594,-1.213303,0.152636386,-85,0,-10,0.152636386,0
3,444612,36.935349,-1.212616,0.152636416,-85,0,-10,0.152636416,0
2,39513,36.93306,-1.212387,0.152636475,-85,0,-10,0.152636475,0
2,16811,36.893463,-1.210556,0.152636593,-85,0,-10,0.152636593,0
3,33607324,36.89415,-1.209869,0.152636593,-85,0,-10,0.152636593,0
2,13756,36.89415,-1.208725,0.152636652,-85,0,-10,0.152636652,0
3,33609752,36.894608,-1.205521,0.152636829,-85,0,-10,0.152636829,0
3,72535651,36.915436,-1.205063,0.152636888,-85,0,-10,0.152636888,0
2,271,36.773026,-1.20369,0.152636947,-85,0,-10,0.152636947,0
3,72517068,36.917496,-1.203003,0.152636977,-85,0,-10,0.152636977,0
3,33589494,36.773987,-1.19957,0.152637183,-85,0,-10,0.152637183,0
2,20525,36.837158,-1.198196,0.152637213,-85,0,-10,0.152637213,0
3,72472885,36.780167,-1.196823,0.152637331,-85,0,-10,0.152637331,0
